,latitude,longitude
4312,42.30449,-8.66216
4313,42.29747,-8.65722
4314,42.28668,-8.66082
4315,42.27632,-8.66597
4316,42.26744,-8.66488
4317,42.25896,-8.67494
4318,42.24474,-8.68264
4319,42.2398,-8.67303
4320,42.24027,-8.66029
4321,42.23223,-8.64889
4322,42.22314,-8.64511
4323,42.21513,-8.65604
4324,42.20622,-8.66799
4325,42.19657,-8.66536
4326,42.18914,-8.65726
4327,42.18128,-8.65113
4328,42.17149,-8.65146
4329,42.1641,-8.64742
4330,42.1564,-8.64405
4331,42.14867,-8.64166
4332,42.13947,-8.63843
4333,42.12958,-8.63831
4334,42.12136,-8.64085
4335,42.11369,-8.64798
4336,42.10672,-8.64965
4337,42.10057,-8.64413
4338,42.09274,-8.64329
4339,42.08525,-8.63977
4340,42.078,-8.64015
4341,42.07039,-8.63988
4342,42.06791,-8.64513
4343,42.05931,-8.65096
4344,42.04878,-8.6564
4345,42.0403,-8.65971
4346,42.02573,-8.65045
4347,42.00841,-8.64728
4348,41.99266,-8.64419
4349,41.97366,-8.66164
4350,41.959,-8.67139
4351,41.94324,-8.66289
4352,41.93059,-8.65418
4353,41.91673,-8.6568
4354,41.89892,-8.6587
4355,41.88681,-8.66441
4356,41.87452,-8.65803
4357,41.86354,-8.64603
4358,41.8581,-8.6396
4359,41.85044,-8.62789
4360,41.84973,-8.61675
4361,41.84258,-8.60452
4362,41.82969,-8.60276
4363,41.81136,-8.59899
4364,41.80154,-8.58347
4365,41.78319,-8.57242
4366,41.77635,-8.55959
4367,41.76586,-8.56005
4368,41.75118,-8.55644
4369,41.73711,-8.56162
4370,41.73048,-8.56254
4371,41.72361,-8.55468
4372,41.71222,-8.54325
4373,41.69305,-8.53725
4374,41.68265,-8.53946
4375,41.67586,-8.53872
4376,41.67082,-8.54263
4377,41.66509,-8.54842
4378,41.64299,-8.55584
4379,41.6322,-8.5621
4380,41.62525,-8.55848
4381,41.61921,-8.55391
4382,41.6143,-8.55153
4383,41.60913,-8.55002
4384,41.59696,-8.55316
4385,41.5865,-8.55582
4386,41.57702,-8.55101
4387,41.56702,-8.54574
4388,41.56171,-8.53249
4389,41.5457,-8.50206
4390,41.5372,-8.4931
4391,41.53082,-8.48481
4392,41.51668,-8.48001
4393,41.50905,-8.47134
4394,41.49837,-8.47043
4395,41.48984,-8.4656
4396,41.4826,-8.4623
4397,41.47425,-8.46325
4398,41.46624,-8.47044
4399,41.45739,-8.48181
4400,41.44729,-8.49245
4401,41.44301,-8.49284
4402,41.43859,-8.49447
4403,41.4333,-8.49746
4404,41.42669,-8.49659
4405,41.42236,-8.49422
4406,41.41785,-8.49369
4407,41.41231,-8.49563
4408,41.40728,-8.49402
4409,41.40035,-8.49532
4410,41.3882,-8.49541
4411,41.37819,-8.50129
4412,41.36623,-8.50143
4413,41.35589,-8.50499
4414,41.34604,-8.50568
4415,41.33275,-8.51213
4416,41.31831,-8.51613
4417,41.30507,-8.53129
4418,41.29912,-8.53848
4419,41.28927,-8.55145
4420,41.27733,-8.56114
4421,41.25537,-8.56822
4422,41.235,-8.56553
4423,41.22044,-8.57489
4424,41.20799,-8.58218
4425,41.19279,-8.59211
4426,41.17724,-8.59345
4427,41.17162,-8.5966
4428,41.16656,-8.58458
4429,41.15742,-8.58307
4430,41.14725,-8.58061
4431,41.13937,-8.58083
4432,41.12691,-8.57458
4433,41.10985,-8.56625
4434,41.09922,-8.57173
4435,41.08505,-8.57565
4436,41.06928,-8.58209
4437,41.05971,-8.57867
4438,41.05035,-8.57202
4439,41.03787,-8.57071
4440,41.02755,-8.57299
4441,41.01802,-8.58176
4442,41.00866,-8.58255
4443,40.99697,-8.58389
4444,40.98947,-8.58541
4445,40.984,-8.57998
4446,40.97332,-8.57354
4447,40.96448,-8.56775
4448,40.95628,-8.57153
4449,40.94211,-8.57441
4450,40.92409,-8.5679
4451,40.90844,-8.56738
4452,40.89209,-8.56849
4453,40.8793,-8.56082
4454,40.85809,-8.55584
4455,40.84294,-8.55614
4456,40.81451,-8.54889
4457,40.79434,-8.54961
4458,40.77748,-8.54363
4459,40.75808,-8.53783
4460,40.73661,-8.52436
4461,40.70717,-8.52185
4462,40.68353,-8.5187
4463,40.66921,-8.51735
4464,40.65434,-8.51846
4465,40.63494,-8.52694
4466,40.62065,-8.53871
4467,40.60449,-8.55145
4468,40.59204,-8.56105
4469,40.57787,-8.56189
4470,40.55882,-8.56119
4471,40.5446,-8.562
4472,40.52484,-8.55297
4473,40.5086,-8.53435
4474,40.49225,-8.52798
4475,40.47462,-8.52169
4476,40.4595,-8.51869
4477,40.43768,-8.51136
4478,40.4107,-8.49313
4479,40.39059,-8.489
4480,40.37039,-8.49358
4481,40.35862,-8.49318
4482,40.33683,-8.49457
4483,40.32416,-8.49244
4484,40.30004,-8.48617
4485,40.28052,-8.47752
4486,40.26455,-8.48305
4487,40.25027,-8.48765
4488,40.23572,-8.48723
4489,40.21343,-8.48736
4490,40.19956,-8.48808
4491,40.18639,-8.49091
4492,40.17204,-8.49462
4493,40.15546,-8.49497
4494,40.13843,-8.49556
4495,40.12607,-8.50373
4496,40.11469,-8.52463
4497,40.09862,-8.53246
4498,40.08199,-8.53753
4499,40.0697,-8.54239
4500,40.05473,-8.5604
4501,40.03924,-8.57915
4502,40.03064,-8.58664
4503,40.01883,-8.59561
4504,40.00935,-8.60229
4505,40.0017,-8.60829
4506,39.99103,-8.61606
4507,39.98203,-8.62586
4508,39.97287,-8.64285
4509,39.96676,-8.65768
4510,39.95837,-8.66613
4511,39.95023,-8.67004
4512,39.94327,-8.67562
4513,39.93393,-8.68047
4514,39.91958,-8.68373
4515,39.91391,-8.68462
4516,39.91034,-8.68483
4517,39.90695,-8.68645
4518,39.90386,-8.68865
4519,39.90058,-8.69008
4520,39.89667,-8.69025
4521,39.89143,-8.6894
4522,39.88729,-8.69073
4523,39.87893,-8.6991
4524,39.86297,-8.70629
4525,39.84797,-8.71758
4526,39.83148,-8.72026
4527,39.81701,-8.72198
4528,39.80898,-8.72228
4529,39.8017,-8.72582
4530,39.79486,-8.73219
4531,39.78794,-8.73707
4532,39.77817,-8.74053
4533,39.76404,-8.74487
4534,39.75322,-8.74913
4535,39.73986,-8.73829
4536,39.72962,-8.7209
4537,39.7143,-8.71159
4538,39.70287,-8.70145
4539,39.69389,-8.6932
4540,39.67908,-8.68373
4541,39.65909,-8.69431
4542,39.64358,-8.69883
4543,39.62414,-8.69497
4544,39.60798,-8.67766
4545,39.58487,-8.6613
4546,39.56225,-8.65081
4547,39.5459,-8.66197
4548,39.53067,-8.66277
4549,39.52618,-8.67365
4550,39.51475,-8.67767
4551,39.50676,-8.66877
4552,39.49866,-8.65486
4553,39.48984,-8.64763
4554,39.47555,-8.63031
4555,39.44893,-8.63112
4556,39.42813,-8.62959
4557,39.40572,-8.6373
4558,39.38831,-8.63713
4559,39.37232,-8.62996
4560,39.35461,-8.64163
4561,39.32657,-8.65997
4562,39.30773,-8.67651
4563,39.29329,-8.68867
4564,39.27951,-8.69675
4565,39.26842,-8.72387
4566,39.24904,-8.74011
4567,39.23772,-8.75891
4568,39.21688,-8.77447
4569,39.20323,-8.79289
4570,39.19414,-8.81646
4571,39.17971,-8.83267
4572,39.16528,-8.85517
4573,39.15869,-8.86536
4574,39.15083,-8.87858
4575,39.13131,-8.89765
4576,39.1162,-8.91964
4577,39.09753,-8.93362
4578,39.07598,-8.93298
4579,39.0589,-8.94165
4580,39.03963,-8.95486
4581,39.02221,-8.96459
4582,38.99549,-8.96821
4583,38.97584,-8.97728
4584,38.96231,-8.98566
4585,38.95069,-8.99353
4586,38.93271,-9.00757
4587,38.91775,-9.02112
4588,38.89451,-9.04842
4589,38.8784,-9.06424
4590,38.86321,-9.08073
4591,38.84153,-9.09409
4592,38.80793,-9.10409
4593,38.79267,-9.11365
4594,38.78849,-9.11292
4595,38.78026,-9.10529
4596,38.76427,-9.10402
4597,38.75029,-9.10481
4598,38.74579,-9.10438
4599,38.74183,-9.10058
4600,38.74587,-9.10047
4601,38.75316,-9.09562
4602,38.756,-9.10298
4603,38.77379,-9.10507
4604,38.7837532,-9.1062609
4605,38.78651,-9.09446
4606,38.78269,-9.07235
4607,38.75728,-9.03656
4608,38.73469,-9.00575
4609,38.72478,-8.97456
4610,38.71712,-8.9473
4611,38.71755,-8.93077
4612,38.71736,-8.91468
4613,38.70206,-8.90476
4614,38.68225,-8.89537
4615,38.66258,-8.89503
4616,38.64531,-8.88393
4617,38.63414,-8.86812
4618,38.61921,-8.8678
4619,38.59075,-8.86498
4620,38.58351,-8.84998
4621,38.58614,-8.82771
4622,38.5842,-8.80719
4623,38.58629,-8.7827
4624,38.58955,-8.76464
4625,38.60045,-8.73804
4626,38.59631,-8.71195
4627,38.60057,-8.68222
4628,38.60218,-8.64258
4629,38.59312,-8.62748
4630,38.58603,-8.62211
4631,38.55181,-8.61527
4632,38.52328,-8.59137
4633,38.5005,-8.57419
4634,38.48486,-8.54951
4635,38.46679,-8.52978
4636,38.43844,-8.52335
4637,38.41423,-8.50875
4638,38.38223,-8.48689
4639,38.34884,-8.49651
4640,38.32539,-8.50763
4641,38.28055,-8.51164
4642,38.24168,-8.52349
4643,38.20006,-8.51278
4644,38.16422,-8.48815
4645,38.13038,-8.42402
4646,38.11545,-8.40598
4647,38.0997,-8.39602
4648,38.08645,-8.38189
4649,38.0734,-8.35768
4650,38.06089,-8.32916
4651,38.04009,-8.29962
4652,38.01792,-8.28188
4653,37.99121,-8.26734
4654,37.96608,-8.25253
4655,37.93252,-8.24304
4656,37.88713,-8.2393
4657,37.85945,-8.23005
4658,37.84042,-8.22988
4659,37.81385,-8.23048
4660,37.78973,-8.22021
4661,37.76724,-8.20804
4662,37.71914,-8.19547
4663,37.68285,-8.16389
4664,37.65108,-8.1558
4665,37.61475,-8.16382
4666,37.59297,-8.17737
4667,37.57186,-8.19019
4668,37.55355,-8.1913
4669,37.53169,-8.18244
4670,37.51456,-8.18394
4671,37.49995,-8.19658
4672,37.48363,-8.21001
4673,37.46649,-8.2216
4674,37.45419,-8.2288
4675,37.44063,-8.22751
4676,37.42921,-8.23798
4677,37.4178,-8.24885
4678,37.40942,-8.25753
4679,37.39845,-8.26116
4680,37.38195,-8.26255
4681,37.37199,-8.25727
4682,37.35992,-8.25934
4683,37.34575,-8.25852
4684,37.3342,-8.26332
4685,37.32213,-8.25668
4686,37.30845,-8.25416
4687,37.29397,-8.26196
4688,37.28059,-8.2649
4689,37.26615,-8.25972
4690,37.25256,-8.25545
4691,37.22788,-8.247
4692,37.19701,-8.22831
4693,37.1695,-8.21548
4694,37.15536,-8.21155
4695,37.15917,-8.20333
4696,37.16183,-8.19691
4697,37.15892,-8.18257
4698,37.15766,-8.18052
4699,37.15522,-8.17792
4700,37.14845,-8.16161
4701,37.151,-8.13569
4702,37.14136,-8.11887
4703,37.1297,-8.0988
4704,37.12399,-8.08226
4705,37.1202,-8.05689
4706,37.11908,-8.03536
4707,37.10402,-8.01517
4708,37.09546,-7.99622
4709,37.09417,-7.97257
4710,37.0962,-7.95651
4711,37.09429,-7.93436
4712,37.09729,-7.91368
4713,37.09835,-7.88567
4714,37.0904,-7.84683
4715,37.08855,-7.82494
4716,37.09251,-7.81506
4717,37.11159,-7.80006
4718,37.11878,-7.79058
4719,37.12496,-7.77177
4720,37.13167,-7.7566
4721,37.13738,-7.73499
4722,37.13421,-7.71199
4723,37.13767,-7.69323
4724,37.1484,-7.67063
4725,37.16041,-7.65963
4726,37.16739,-7.64484
4727,37.17052,-7.62335
4728,37.17425,-7.60749
4729,37.17941,-7.59284
4730,37.18071,-7.57855
4731,37.18567,-7.56362
4732,37.18999,-7.54605
4733,37.19537,-7.53475
4734,37.20017,-7.51555
4735,37.19928,-7.49722
4736,37.22216,-7.47645
4737,37.22947,-7.45546
4738,37.23582,-7.44019
4739,37.2376,-7.41864
4740,37.23892,-7.40686
4741,37.2399,-7.36871
4742,37.24707,-7.34416
4743,37.2585,-7.31953
4744,37.26207,-7.29271
4745,37.26973,-7.25896
4746,37.28578,-7.23745
4747,37.30221,-7.21148
4748,37.31282,-7.19248
4749,37.32298,-7.17688
4750,37.33269,-7.15919
4751,37.32888,-7.14015
4752,37.32353,-7.11673
4753,37.3228,-7.09824
4754,37.32328,-7.07719
4755,37.32497,-7.05634
4756,37.33246,-7.0357
4757,37.33875,-7.01056
4758,37.34659,-6.99568
4759,37.35396,-6.97366
4760,37.35654,-6.95557
4761,37.35517,-6.9398
4762,37.34755,-6.92616
4763,37.32593,-6.91175
4764,37.31272,-6.88444
4765,37.31434,-6.87061
4766,37.32032,-6.85128
4767,37.32624,-6.83029
4768,37.33293,-6.79526
4769,37.33486,-6.76579
4770,37.34017,-6.73535
4771,37.3403,-6.71475
4772,37.34107,-6.69308
4773,37.34215,-6.67304
4774,37.34309,-6.65307
4775,37.34376,-6.63254
4776,37.34962,-6.61108
4777,37.35349,-6.59273
4778,37.35269,-6.57233
4779,37.3568,-6.54953
4780,37.35952,-6.5281
4781,37.35709,-6.49983
4782,37.34911,-6.47104
4783,37.34488,-6.43829
4784,37.35043,-6.41423
4785,37.35298,-6.39413
4786,37.35353,-6.37539
4787,37.35518,-6.35099
4788,37.35861,-6.33074
4789,37.35939,-6.31257
4790,37.36127,-6.29223
4791,37.36103,-6.27504
4792,37.36499,-6.25657
4793,37.37106,-6.2326
4794,37.36139,-6.20178
4795,37.3578,-6.18743
4796,37.35752,-6.1657
4797,37.36006,-6.14069
4798,37.36755,-6.10735
4799,37.37551,-6.08158
4800,37.38357,-6.05968
4801,37.38114,-6.03684
4802,37.38928,-6.02945
4803,37.38539,-6.02598
4804,37.37166,-6.02655
4805,37.37117,-6.01437
4806,37.35774,-6.00359
4807,37.34551,-5.98905
4808,37.34158,-5.98383
4809,37.32648,-5.98548
4810,37.31337,-5.98318
4811,37.29339,-5.97881
4812,37.27155,-5.97506
4813,37.2625,-5.9629
4814,37.25483,-5.94558
4815,37.25202,-5.92488
4816,37.24406,-5.91181
4817,37.22157,-5.90995
4818,37.20546,-5.90933
4819,37.18634,-5.91104
4820,37.17221,-5.90923
4821,37.16395,-5.90881
4822,37.15133,-5.91373
4823,37.13301,-5.92282
4824,37.10709,-5.93339
4825,37.07767,-5.93675
4826,37.05403,-5.93077
4827,37.03289,-5.92725
4828,37.00992,-5.93469
4829,36.99705,-5.94144
4830,36.98298,-5.94789
4831,36.97254,-5.95618
4832,36.96384,-5.95756
4833,36.95652,-5.95932
4834,36.94916,-5.96437
4835,36.9424,-5.96796
4836,36.93232,-5.96951
4837,36.91947,-5.96996
4838,36.90874,-5.96982
4839,36.89865,-5.97188
4840,36.88894,-5.9796
4841,36.8783,-5.99137
4842,36.86767,-5.99416
4843,36.85584,-5.99706
4844,36.84496,-6.0067
4845,36.83624,-6.01267
4846,36.82943,-6.02187
4847,36.8231,-6.033
4848,36.81372,-6.0377
4849,36.79878,-6.04261
4850,36.77989,-6.04351
4851,36.74917,-6.04606
4852,36.72717,-6.06284
4853,36.71112,-6.07255
4854,36.69738,-6.07677
4855,36.6855,-6.08242
4856,36.6729,-6.08835
4857,36.65968,-6.08537
4858,36.65419,-6.087
4859,36.65357,-6.08969
4860,36.65386,-6.08478
4861,36.64569,-6.08122
4862,36.63329,-6.07335
4863,36.62426,-6.07046
4864,36.6148,-6.06094
4865,36.60601,-6.05374
4866,36.59766,-6.04488
4867,36.59112,-6.03788
4868,36.58498,-6.02848
4869,36.57054,-6.02252
4870,36.55785,-6.01276
4871,36.55057,-5.99485
4872,36.5398,-5.98609
4873,36.52045,-5.98176
4874,36.50875,-5.96452
4875,36.50312,-5.94677
4876,36.49406,-5.93243
4877,36.48796,-5.91624
4878,36.48409,-5.90477
4879,36.47829,-5.88487
4880,36.46888,-5.85753
4881,36.46696,-5.82646
4882,36.47164,-5.80515
4883,36.47015,-5.7934
4884,36.46306,-5.78107
4885,36.45806,-5.77012
4886,36.45506,-5.75633
4887,36.44433,-5.74322
4888,36.44268,-5.72692
4889,36.43701,-5.71787
4890,36.42995,-5.70649
4891,36.4281,-5.69526
4892,36.42293,-5.68107
4893,36.41529,-5.66488
4894,36.40137,-5.65579
4895,36.38515,-5.65331
4896,36.36689,-5.64441
4897,36.35361,-5.63288
4898,36.34354,-5.62254
4899,36.33324,-5.6099
4900,36.32405,-5.60025
4901,36.31002,-5.59831
4902,36.2916,-5.58999
4903,36.275,-5.58395
4904,36.26035,-5.58389
4905,36.24782,-5.58073
4906,36.23999,-5.5816
4907,36.23355,-5.57637
4908,36.22514,-5.5688
4909,36.21872,-5.55596
4910,36.21388,-5.54497
4911,36.20729,-5.53646
4912,36.20886,-5.52371
4913,36.19539,-5.51419
4914,36.18112,-5.50198
4915,36.1739,-5.48929
4916,36.17218,-5.47402
4917,36.17226,-5.46047
4918,36.16504,-5.45853
4919,36.15572,-5.45511
4920,36.14346,-5.45786
4921,36.13471,-5.46127
4922,36.12686,-5.46346
4923,36.11758,-5.46109
4924,36.11213,-5.45705
4925,36.1076,-5.45959
4926,36.10292,-5.46368
4927,36.09664,-5.47048
4928,36.09264,-5.47964
4929,36.08735,-5.49074
4930,36.08351,-5.4989
4931,36.07801,-5.50656
4932,36.07051,-5.52108
4933,36.06957,-5.52922
4934,36.06416,-5.53354
4935,36.05818,-5.54411
4936,36.05351,-5.55317
4937,36.04891,-5.55538
4938,36.04627,-5.55819
4939,36.04146,-5.56128
4940,36.04053,-5.56582
4941,36.03994,-5.56908
4942,36.03551,-5.57194
4943,36.03286,-5.5761
4944,36.03039,-5.58293
4945,36.02404,-5.5937
4946,36.02141,-5.59841
4947,36.01664,-5.60171
4948,36.00701,-5.6081
